id,OBJECTID,taz,type,town,state,town_state,mpo,in_brmpo,subregion,Shape_Leng,Shape_Area,TotalNN,MR_SumNN,MR_Avg_NN,MR_Avg_NN_2010,DR_SumNN,DR_Avg_NN,DR_Avg_NN_2010,HR_SumNN,HR_Avg_NN,HR_Avg_NN_2010
4132,2994,2704,I,SEEKONK,MA,"SEEKONK,MA",SRPEDD,0,,9747.36807735,5256768.55678,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208382,2995,2719,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2593.59805997,289307.496103,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208366,2996,2720,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,3249.9809514,567665.354056,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208394,2997,2721,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2117.51421091,271039.299221,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208919,2998,2705,I,WESTERLY,RI,"WESTERLY,RI",,0,,8370.24946948,3434769.16031,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208927,2999,2706,I,WESTERLY,RI,"WESTERLY,RI",,0,,4262.75506526,951070.086604,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209095,3000,2707,E,KILLINGLY,CT,"KILLINGLY,CT",,0,,7515.24974851,2581508.708,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208940,3001,2710,I,SOUTH KINGSTOWN,RI,"SOUTH KINGSTOWN,RI",,0,,8525.10545451,4282893.07927,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208944,3002,2711,I,NEW SHOREHAM,RI,"NEW SHOREHAM,RI",,0,,19445.837952,7921395.1138,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208255,3003,2712,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1536.59429307,138577.097691,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208254,3004,2713,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1793.26446959,152287.462759,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208061,3005,2714,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2043.96282923,157630.92122,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208355,3006,2715,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,3740.47607965,631973.627216,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208953,3007,2748,I,NORTH KINGSTOWN,RI,"NORTH KINGSTOWN,RI",,0,,14431.5598652,10210765.4714,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208107,3008,2782,I,LINCOLN,RI,"LINCOLN,RI",,0,,6321.60780409,1124849.55409,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208969,3009,2749,I,NORTH KINGSTOWN,RI,"NORTH KINGSTOWN,RI",,0,,13521.7524862,6883223.803,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208961,3010,2750,I,RICHMOND,RI,"RICHMOND,RI",,0,,36305.6801337,33750033.721,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208962,3011,2751,I,RICHMOND,RI,"RICHMOND,RI",,0,,26529.6798772,25796501.0918,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209098,3012,2752,E,VOLUNTOWN,CT,"VOLUNTOWN,CT",,0,,2961.93553608,380328.702554,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209099,3013,2753,E,NORTH STONINGTON,CT,"NORTH STONINGTON,CT",,0,,5625.73833035,1482115.37047,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209097,3014,2754,E,VOLUNTOWN,CT,"VOLUNTOWN,CT",,0,,2849.80227202,389725.020947,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209096,3015,2755,E,STERLING,CT,"STERLING,CT",,0,,3764.267265,643648.627278,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209093,3016,2756,E,PUTNAM,CT,"PUTNAM,CT",,0,,3468.00344541,556216.398123,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208409,3017,2783,I,CENTRAL FALLS,RI,"CENTRAL FALLS,RI",,0,,3392.69649438,502391.141001,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208410,3018,2784,I,CENTRAL FALLS,RI,"CENTRAL FALLS,RI",,0,,2353.71630707,249971.274876,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208411,3019,2785,I,CENTRAL FALLS,RI,"CENTRAL FALLS,RI",,0,,1617.77759457,134599.757793,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207925,3020,2757,I,JAMESTOWN,RI,"JAMESTOWN,RI",,0,,9892.94606213,2830316.33479,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207926,3021,2758,I,JAMESTOWN,RI,"JAMESTOWN,RI",,0,,9056.62580959,4138751.20186,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207928,3022,2759,I,JAMESTOWN,RI,"JAMESTOWN,RI",,0,,9867.18076047,2736294.24061,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207929,3023,2760,I,JAMESTOWN,RI,"JAMESTOWN,RI",,0,,32088.0534766,8180122.73597,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207927,3024,2761,I,JAMESTOWN,RI,"JAMESTOWN,RI",,0,,17983.0478886,6788641.07748,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208415,3025,2786,I,CENTRAL FALLS,RI,"CENTRAL FALLS,RI",,0,,2128.40652231,227509.616603,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208971,3026,2762,I,NORTH KINGSTOWN,RI,"NORTH KINGSTOWN,RI",,0,,7709.1753479,2801175.88378,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208973,3027,2763,I,NARRAGANSETT,RI,"NARRAGANSETT,RI",,0,,17053.4107445,3169678.72121,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208974,3028,2764,I,NARRAGANSETT,RI,"NARRAGANSETT,RI",,0,,10135.5722981,4078310.56561,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208975,3029,2765,I,NARRAGANSETT,RI,"NARRAGANSETT,RI",,0,,5759.99181161,1199819.24643,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208405,3030,2787,I,CENTRAL FALLS,RI,"CENTRAL FALLS,RI",,0,,2301.13947703,286068.532846,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,3031,4109,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,2022.63688783,206071.628711,16.0,2520.9314188890494,157.5582136805656,108.71516743959025,164.3038420997603,10.268990131235018,7.0856031905521615,71.67713831076183,4.479821144422615,3.0910765896516037
208976,3032,2766,I,NARRAGANSETT,RI,"NARRAGANSETT,RI",,0,,5959.70330605,1629280.91687,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208977,3033,2767,I,NARRAGANSETT,RI,"NARRAGANSETT,RI",,0,,9352.50802463,3030788.95398,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208987,3034,2770,I,SOUTH KINGSTOWN,RI,"SOUTH KINGSTOWN,RI",,0,,10550.9497533,7148963.71131,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208981,3035,2768,I,SOUTH KINGSTOWN,RI,"SOUTH KINGSTOWN,RI",,0,,9473.1228852,4882602.33711,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208982,3036,2769,I,SOUTH KINGSTOWN,RI,"SOUTH KINGSTOWN,RI",,0,,6896.29998882,2755570.41984,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208740,3037,2771,I,EAST GREENWICH,RI,"EAST GREENWICH,RI",,0,,14509.552471,12325045.5567,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208336,3038,2779,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,5367.27266769,1340792.01282,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208741,3039,2772,I,EAST GREENWICH,RI,"EAST GREENWICH,RI",,0,,14703.4400853,9490927.10266,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208334,3040,2780,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,3302.14040328,639238.978747,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208989,3041,2773,I,NORTH KINGSTOWN,RI,"NORTH KINGSTOWN,RI",,0,,5962.18967232,2031880.46747,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208990,3042,2774,I,NORTH KINGSTOWN,RI,"NORTH KINGSTOWN,RI",,0,,4667.77357238,999298.408415,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208991,3043,2775,I,NORTH KINGSTOWN,RI,"NORTH KINGSTOWN,RI",,0,,4470.90966993,715602.215116,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208358,3044,2781,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,1882.75495482,160988.156012,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207934,3045,2776,I,NEWPORT,RI,"NEWPORT,RI",,0,,4041.19430439,216318.728014,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208414,3046,2777,I,CENTRAL FALLS,RI,"CENTRAL FALLS,RI",,0,,3032.39088583,449182.658541,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208416,3047,2778,I,CENTRAL FALLS,RI,"CENTRAL FALLS,RI",,0,,3058.61417863,385823.716604,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,3048,4110,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1837.38168165,146152.622914,16.0,2719.655098063538,169.97844362897112,117.28512610399007,167.64291711618208,10.47768231976138,7.229600800635351,73.0,4.5625,3.148125
208108,3049,2798,I,LINCOLN,RI,"LINCOLN,RI",,0,,5483.84073826,1571290.93415,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208128,3050,2800,I,LINCOLN,RI,"LINCOLN,RI",,0,,5903.98399059,1517418.0166,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208065,3051,2801,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,2825.91375008,477843.139127,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,3052,4111,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1264.54628013,75982.0198073,16.0,2755.896324455034,172.24352027843963,118.84802899212333,170.14291711618208,10.63393231976138,7.337413300635352,74.25,4.640625,3.2020312499999997
208109,3053,2799,I,LINCOLN,RI,"LINCOLN,RI",,0,,9121.91553754,5035739.73941,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208067,3054,2802,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,3345.10823258,644988.587669,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208073,3055,2803,I,LINCOLN,RI,"LINCOLN,RI",,0,,11493.1085343,5271776.93149,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208089,3056,2805,I,LINCOLN,RI,"LINCOLN,RI",,0,,8947.20312677,2307736.49011,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208144,3057,2804,I,LINCOLN,RI,"LINCOLN,RI",,0,,19331.912759,12457231.2003,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,3058,4112,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1477.59822014,126937.684212,16.0,3623.613961225833,226.47587257661456,156.26835207786402,230.0,14.375,9.91875,86.85179652842484,5.428237283026553,3.745483725288321
208142,3059,2806,I,LINCOLN,RI,"LINCOLN,RI",,0,,10003.3350706,4562040.58531,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208080,3060,2807,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1537.55177173,148634.194161,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208081,3061,2808,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1236.92889572,87308.8953363,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208249,3062,2809,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1706.12711854,144415.30324,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,3063,4113,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1125.63645231,74101.2889413,16.0,3623.613961225833,226.47587257661456,156.26835207786402,230.0,14.375,9.91875,86.85179652842484,5.428237283026553,3.745483725288321
672,3064,4114,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1752.68969696,113604.349669,16.0,3597.2411790387814,224.82757368992384,155.13102584604744,240.71433369294567,15.044645855809105,10.380805640508282,75.23445988882946,4.702153743051841,3.2444860827057704
208086,3065,2824,I,CRANSTON,RI,"CRANSTON,RI",,0,,5511.35292225,940121.572933,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208088,3066,2825,I,CRANSTON,RI,"CRANSTON,RI",,0,,5529.37190138,477268.852622,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208093,3067,2826,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1704.71927972,194307.200269,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208095,3068,2827,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2344.84930988,158926.384773,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208096,3069,2828,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1665.9898119,104117.661823,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208198,3070,2829,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1667.52249172,163764.005383,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208228,3071,2848,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,3753.86532815,609451.909187,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208220,3072,2849,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,4913.12145458,1032404.81293,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208211,3073,2850,I,SMITHFIELD,RI,"SMITHFIELD,RI",,0,,9647.10741372,5100457.08755,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,3074,4115,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1245.48949225,82176.7882008,16.0,3141.2341601519784,196.32713500949865,135.46572315655405,217.71433369294567,13.607145855809105,9.388930640508281,73.38266336040462,4.586416460025289,3.164627357417449
208204,3075,2851,I,SMITHFIELD,RI,"SMITHFIELD,RI",,0,,13580.6037479,9507673.18345,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208205,3076,2852,I,SMITHFIELD,RI,"SMITHFIELD,RI",,0,,6223.74756353,2062610.31141,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208175,3077,2865,I,CRANSTON,RI,"CRANSTON,RI",,0,,2781.90428775,333974.252641,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208207,3078,2853,I,SMITHFIELD,RI,"SMITHFIELD,RI",,0,,15715.8843787,8240118.45345,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208172,3079,2862,I,CRANSTON,RI,"CRANSTON,RI",,0,,4293.10758093,808126.927792,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208201,3080,2854,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,11801.3596892,6012400.2164,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208177,3081,2863,I,CRANSTON,RI,"CRANSTON,RI",,0,,2758.77882472,439206.193743,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208197,3082,2879,I,CRANSTON,RI,"CRANSTON,RI",,0,,2708.19852368,363567.901656,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208202,3083,2855,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,9448.88751809,2797578.86264,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,3084,4116,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1096.68122891,64854.8246708,16.0,3779.079744642312,236.1924840401445,162.9728139876997,261.7143336929457,16.357145855809105,11.28643064050828,85.38266336040462,5.336416460025289,3.682127357417449
657,3085,4117,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1065.96639172,55013.9643553,16.0,4575.578819439103,285.97367621494396,197.32183658831133,333.2143336929457,20.825895855809105,14.36986814050828,108.63879404872831,6.78992462804552,4.685047993351408
208203,3086,2856,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,6831.58636288,1768618.37035,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208169,3087,2860,I,CRANSTON,RI,"CRANSTON,RI",,0,,7915.72398208,1710600.87292,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208185,3088,2864,I,CRANSTON,RI,"CRANSTON,RI",,0,,3524.97568042,695748.004712,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208124,3089,2857,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,8529.3756987,2790729.33739,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208171,3090,2861,I,CRANSTON,RI,"CRANSTON,RI",,0,,3888.31562459,453360.451845,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,3091,4118,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1283.10694592,91853.8722707,16.0,5061.211253085153,316.32570331782205,218.2647352892972,366.7143336929457,22.919645855809105,15.814555640508281,122.38879404872831,7.64929962804552,5.278016743351408
208125,3092,2858,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,10310.8834787,4170373.46104,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208168,3093,2859,I,CRANSTON,RI,"CRANSTON,RI",,0,,6090.2117218,1396007.37436,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208195,3094,2866,I,CRANSTON,RI,"CRANSTON,RI",,0,,2484.62350249,294180.387394,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208189,3095,2867,I,CRANSTON,RI,"CRANSTON,RI",,0,,2875.56233219,440868.16768,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208187,3096,2868,I,CRANSTON,RI,"CRANSTON,RI",,0,,3354.77095217,384350.522698,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208199,3097,2900,I,CRANSTON,RI,"CRANSTON,RI",,0,,3532.95249663,549801.585717,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208132,3098,2869,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,6995.20902241,1832713.92309,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208133,3099,2870,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,5862.49125682,1940483.85101,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208242,3100,2921,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,3133.15737549,543040.179763,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208170,3101,2871,I,CRANSTON,RI,"CRANSTON,RI",,0,,4098.39548536,846047.090454,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208176,3102,2872,I,CRANSTON,RI,"CRANSTON,RI",,0,,7837.92220864,2175522.01957,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208190,3103,2873,I,CRANSTON,RI,"CRANSTON,RI",,0,,6251.20518745,1542880.18294,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208178,3104,2874,I,CRANSTON,RI,"CRANSTON,RI",,0,,2411.76737528,372902.644272,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208179,3105,2875,I,CRANSTON,RI,"CRANSTON,RI",,0,,3020.13375719,405477.942461,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208184,3106,2876,I,CRANSTON,RI,"CRANSTON,RI",,0,,2105.97649744,258268.3487,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208200,3107,2877,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1644.99804166,121786.410852,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208196,3108,2878,I,CRANSTON,RI,"CRANSTON,RI",,0,,2438.96726972,314667.404617,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208134,3109,2880,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,6313.80166828,1776157.85876,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208139,3110,2881,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,4633.38972798,705072.785481,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208140,3111,2882,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2269.30340193,278641.580406,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208141,3112,2883,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2202.77476651,197014.776238,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208243,3113,2922,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,2132.70373779,257294.23071,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208155,3114,2884,I,LINCOLN,RI,"LINCOLN,RI",,0,,6599.29752232,2182022.15158,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208756,3115,2885,I,WARWICK,RI,"WARWICK,RI",,0,,3003.41857758,429706.99894,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208206,3116,2901,I,SMITHFIELD,RI,"SMITHFIELD,RI",,0,,5352.68996024,1111131.66617,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208758,3117,2886,I,WARWICK,RI,"WARWICK,RI",,0,,6309.18090214,1305617.94382,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208776,3118,2893,I,COVENTRY,RI,"COVENTRY,RI",,0,,6350.72885916,1955936.03655,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208812,3119,2887,I,WARWICK,RI,"WARWICK,RI",,0,,4630.84419674,1220013.54099,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208784,3120,2894,I,WEST WARWICK,RI,"WEST WARWICK,RI",,0,,4016.83371246,837857.310449,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,3121,4059,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2411.47701266,320936.666176,16.0,3884.2981113196975,242.7686319574811,167.51035605066193,271.7088249616825,16.981801560105158,11.717443076472557,76.5644848456673,4.785280302854206,3.3018434089694018
208815,3122,2888,I,WARWICK,RI,"WARWICK,RI",,0,,4964.40753997,804908.788581,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4134,3123,2889,I,SEEKONK,MA,"SEEKONK,MA",SRPEDD,0,,6367.74697708,1892067.61352,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,3124,4060,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2374.54757313,300271.469141,16.0,2999.1525651032503,187.44703531895314,129.33845437007767,235.0,14.6875,10.134374999999999,56.80545794508032,3.55034112156752,2.449735373881589
208158,3125,2890,I,CRANSTON,RI,"CRANSTON,RI",,0,,11260.5171767,3594121.35517,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,3126,4061,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2591.1947185,297751.932849,16.0,2409.2157350844773,150.57598344277983,103.89742857551808,159.6436999343129,9.977731245894557,6.884634559667243,52.807284427310336,3.300455276706896,2.277314140927758
208159,3127,2891,I,CRANSTON,RI,"CRANSTON,RI",,0,,7943.51206754,3168144.7507,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208173,3128,2892,I,CRANSTON,RI,"CRANSTON,RI",,0,,4997.33423783,885934.360265,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208786,3129,2895,I,COVENTRY,RI,"COVENTRY,RI",,0,,3121.00408404,665599.952546,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208182,3130,2897,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,6435.53533354,1291783.1453,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208183,3131,2898,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2058.10938534,237768.824213,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208192,3132,2899,I,CRANSTON,RI,"CRANSTON,RI",,0,,3473.5140468,439148.049894,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208208,3133,2902,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,9302.12305429,1294920.38155,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208244,3134,2923,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,2948.57822703,410353.736903,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208209,3135,2903,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI",,0,,5515.97124935,416129.854484,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
