id,OBJECTID,taz,type,town,state,town_state,mpo,in_brmpo,subregion,Shape_Leng,Shape_Area,WeightSum,WeightxHRSum,WeightxDRSum,WeightxMRSum,Weighted_Average_HR,Weighted_Average_DR,Weighted_Average_MR,Weighted_Average_MR_2010,Weighted_Average_DR_2010,Weighted_Average_HR_2010
4249,600,540,I,WESTPORT,MA,"WESTPORT,MA",SRPEDD,0,,27355.7646094,34631119.1394,139.65956740110727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4375,601,520,I,FAIRHAVEN,MA,"FAIRHAVEN,MA",SRPEDD,0,,7946.39686798,1199050.4571,154.87488266763984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4331,602,521,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,2252.01031829,272824.080968,152.6217833827405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4332,603,522,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,3175.61212962,287904.739171,152.982105026023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4173,604,523,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,1388.81308079,119558.352395,128.41507013779997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4171,605,524,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,2257.75710664,211557.211187,127.46804679343582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4148,606,525,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,5768.45834813,1496647.78625,128.4681499177923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,607,528,I,BROCKTON,MA,"BROCKTON,MA",OCPC,0,,3024.17740331,510027.762027,98.20273244239961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,608,529,I,AVON,MA,"AVON,MA",OCPC,0,,9225.46274103,4095707.4919,71.18827240297377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704,609,530,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,6182.22710214,1494409.55801,62.458369650579975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,610,531,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,3054.54304439,534885.899111,65.2088264910368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5272,611,4929,I,HOLYOKE,MA,"HOLYOKE,MA",PVPC,0,,2341.06921179,265035.1949,134.6419489943341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,612,533,I,ABINGTON,MA,"ABINGTON,MA",OCPC,0,,6019.52934741,1516885.07377,100.25431643167316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,613,631,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2493.99516374,193620.80555,23.937834360174786,137.7158352734358,324.81205925335485,4546.216787708797,5.753061584491231,13.56898265591404,189.91763078084904,131.04316523878583,9.362598032580687,3.9696124932989494
1876,614,534,I,ABINGTON,MA,"ABINGTON,MA",OCPC,0,,6298.45562908,1926688.22362,89.6986546707416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,615,544,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,5397.34510295,1208186.03268,70.18274075540239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,616,535,I,ABINGTON,MA,"ABINGTON,MA",OCPC,0,,7755.36090569,2129511.64845,84.50601736150983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,617,536,I,ROCKLAND,MA,"ROCKLAND,MA",BRMPO,1,SSC,4208.01853107,847738.104982,93.57873068862158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4172,618,537,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,1694.31293291,164312.706177,128.24935279034545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4160,619,538,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,2542.67251804,249593.915433,127.48598123258097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,620,541,I,BROCKTON,MA,"BROCKTON,MA",OCPC,0,,3956.17658857,896557.232841,98.13197516458182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,621,542,I,AVON,MA,"AVON,MA",OCPC,0,,3688.16012893,639890.751193,72.3544204070551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,622,543,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,8873.80263618,4242880.41494,61.508338206419126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,623,545,I,ABINGTON,MA,"ABINGTON,MA",OCPC,0,,5734.92752543,1847837.01595,84.19781260433064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4271,624,546,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,2294.53647864,249738.25421,150.31991227715736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4369,625,547,I,FAIRHAVEN,MA,"FAIRHAVEN,MA",SRPEDD,0,,3652.23644174,479330.254393,151.40704231234204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4293,626,555,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,1748.54464203,152188.345429,149.95350759754925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4356,627,548,I,ACUSHNET,MA,"ACUSHNET,MA",SRPEDD,0,,7353.39270023,2002530.47585,151.88944541159597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4364,628,549,I,FAIRHAVEN,MA,"FAIRHAVEN,MA",SRPEDD,0,,7413.98962569,1949270.35133,155.42341660136054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4372,629,550,I,FAIRHAVEN,MA,"FAIRHAVEN,MA",SRPEDD,0,,2838.36127354,368099.714089,152.92665224603186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4264,630,551,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,3379.25024139,463052.464116,150.07332963918233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4296,631,556,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,1256.18678366,90854.3990954,149.47951813612676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4157,632,557,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,1518.9395533,121601.000831,128.25189214069616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4361,633,552,I,ACUSHNET,MA,"ACUSHNET,MA",SRPEDD,0,,6773.98232306,1540706.48438,150.65319986579829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4376,634,553,I,FAIRHAVEN,MA,"FAIRHAVEN,MA",SRPEDD,0,,19571.2020005,11029846.3203,156.87102565786768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4374,635,554,I,FAIRHAVEN,MA,"FAIRHAVEN,MA",SRPEDD,0,,8047.27428979,1374328.16975,155.11469889097123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,636,561,I,BROCKTON,MA,"BROCKTON,MA",OCPC,0,,3988.68882193,754596.222659,95.03448363369964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4360,637,565,I,ACUSHNET,MA,"ACUSHNET,MA",SRPEDD,0,,7062.47499938,1713493.77398,150.87037418104222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719,638,562,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,8276.05715294,4072946.94122,65.73093315519208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1706,639,563,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,7421.80765739,2456345.68076,58.54567423542987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207945,640,569,I,TIVERTON,RI,"TIVERTON,RI",,0,,15675.8215455,12543265.1745,134.19115240039392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,641,626,I,WESTWOOD,MA,"WESTWOOD,MA",BRMPO,1,TRIC,7417.99372194,2887298.16103,9.237056615114003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,642,570,I,BROCKTON,MA,"BROCKTON,MA",OCPC,0,,4601.30340899,789592.83598,93.97733490188733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,643,571,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,3451.43190175,651638.700642,62.62133453518127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,644,686,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1966.30143857,217482.316654,13.826250036043342,65.46616348458494,156.97327756281695,2197.9801112084783,4.734918239864219,11.35327924445217,158.97152919111207,109.69035514186731,7.833762678671996,3.2670935855063106
1684,645,572,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,8307.74548324,1953408.54112,41.903972437169934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4261,646,573,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,2414.40480098,244166.056107,149.83895787869704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4294,647,574,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,1540.65432763,140941.537312,149.25946237143256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4140,648,575,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,2107.88355151,224422.183661,128.8747769578835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4146,649,576,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,1879.26650263,144725.380315,128.70842908521553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4147,650,577,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,2225.98200184,170805.622156,128.43084136940058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4153,651,578,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,1551.19112921,131090.465461,127.74796712698262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208492,652,1257,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,1964.93628655,226153.925395,102.45611758122071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207946,653,579,I,TIVERTON,RI,"TIVERTON,RI",,0,,21226.6066722,24592324.3857,135.05751397986512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,654,580,I,AVON,MA,"AVON,MA",OCPC,0,,7387.66961811,2312837.44811,79.30098613579838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208470,655,1258,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,2813.08120234,425526.557818,103.65335118409635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,656,581,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,4160.25261318,958296.743048,61.33893950236054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,657,582,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,5925.69697176,1771962.65574,35.20745115134419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,658,591,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,6857.69006619,2018177.56698,7.046499652455552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4359,659,583,I,ACUSHNET,MA,"ACUSHNET,MA",SRPEDD,0,,8002.73949571,1486120.74933,148.44299352000283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4141,660,584,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,2502.70510505,214260.54488,128.9987431033179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4142,661,585,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,2848.87659788,307599.970241,129.10996059473706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4154,662,586,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,1939.03527715,195520.420129,127.85885881831182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,663,606,I,WESTWOOD,MA,"WESTWOOD,MA",BRMPO,1,TRIC,7901.39613197,3151563.84523,13.115365498264243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3141,664,5158,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1627.3056923,151799.392159,110.99334886584099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4247,665,587,I,WESTPORT,MA,"WESTPORT,MA",SRPEDD,0,,18713.0125465,15621948.1289,136.70932307176665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,666,588,I,AVON,MA,"AVON,MA",OCPC,0,,7125.06123451,1824122.34151,75.87221947511676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,667,589,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,5223.2785373,1489075.08853,55.05821447203806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,668,590,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,16528.7282075,7727679.92207,13.470873185964997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4355,669,592,I,ACUSHNET,MA,"ACUSHNET,MA",SRPEDD,0,,10912.2312906,6812027.78851,147.012125603116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4166,670,593,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,2550.0632177,241830.889403,130.23538916411115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4143,671,594,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,5829.45704174,1274233.23649,129.26431933379996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,672,607,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3286.00680622,607599.863161,6.5806997713877555,17.204948755662702,38.76397309960829,574.8272693022251,2.61445581068265,5.890554872013808,87.35047780199886,60.27182968337921,4.064482861689527,1.8039745093710282
407,673,608,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2207.8736103,247602.957863,19.936360454928096,111.33562077395004,266.2134389233886,3769.3408617543078,5.584550952800858,13.353161402014225,189.06865524808262,130.457372121177,9.213681367389814,3.8533401574325916
4245,674,595,I,WESTPORT,MA,"WESTPORT,MA",SRPEDD,0,,21017.9457263,23084673.4677,139.8486956816939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,675,596,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,4943.53758116,1205152.67083,79.22740345420502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5426,676,5012,I,NORTHAMPTON,MA,"NORTHAMPTON,MA",PVPC,0,,1621.59350053,144203.757736,129.47437059547144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,677,597,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,7990.86116347,2216269.90253,43.731484853368144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,678,598,I,WESTWOOD,MA,"WESTWOOD,MA",BRMPO,1,TRIC,5192.57812388,1283227.52057,9.196121101227872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4250,679,609,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,5860.03613938,1763617.61535,146.27568710516067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,680,2366,I,MELROSE,MA,"MELROSE,MA",BRMPO,1,ICC,2767.96090989,373635.147981,18.148674466525996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,681,599,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,5533.67582723,1151657.08764,8.39079652396111,26.482482504553424,61.000245992177256,889.7129944621895,3.1561345134432632,7.269899325765127,106.03439040876367,73.16372938204692,5.016230534777938,2.1777328142758514
4251,682,600,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0,,8406.35124316,1675704.61203,146.50002355398266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4170,683,601,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,9201.72156121,4614467.08019,130.70894248645504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4167,684,602,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0,,2019.50854877,218649.37093,130.01782760542812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4144,685,603,I,WESTPORT,MA,"WESTPORT,MA",SRPEDD,0,,19677.4890193,2927526.89175,130.44942735952657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4241,686,610,I,WESTPORT,MA,"WESTPORT,MA",SRPEDD,0,,14514.4049859,9606051.96637,131.89438128966276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,687,687,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2168.71460384,254717.804775,32.34694371549878,196.36967758839285,470.6937939157718,6566.914724893006,6.070733585080679,14.551414750514516,203.01499834577945,140.0803488585878,10.040476177855014,4.188806173705668
1718,688,604,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,7708.55012858,2494437.71538,71.27486363797209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,689,605,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,9191.81440871,3241279.31145,38.03775173643699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4244,690,611,I,WESTPORT,MA,"WESTPORT,MA",SRPEDD,0,,15173.6557521,9761304.26129,132.19410064286188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4246,691,612,I,WESTPORT,MA,"WESTPORT,MA",SRPEDD,0,,19077.9396244,14386773.5334,137.73500848187962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,692,613,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,5105.33650753,830181.578326,66.4466175557481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,693,614,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,5975.17094118,2075370.02741,32.7769303145881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,694,619,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3003.75508762,483595.8003,12.955688086990563,52.40471936344273,122.63072385366874,1743.9847877946304,4.044919807544986,9.465396436705529,134.61151396087178,92.88194463300152,6.5311235413268145,2.7909946672060397
1612,695,615,I,WESTWOOD,MA,"WESTWOOD,MA",BRMPO,1,TRIC,5163.65521679,1144836.84,11.161906105961068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,696,616,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,4174.49777609,1040683.90759,6.14672879057733,17.550471397699855,40.479287863758785,589.7801933880239,2.8552539075099537,6.585500880698004,95.95025475861755,66.2056757834461,4.543995607681622,1.970125196181868
406,697,617,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,4170.82337621,812817.313301,27.78467744007729,150.5831320536251,363.8489426882503,5133.656463069343,5.419646579607951,13.095309221168996,184.76573910713944,127.4883599839262,9.035763362606607,3.739556139929486
389,698,618,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3179.82997486,509668.269841,11.45605775840752,62.384548654428514,148.73665346802198,2106.051035058797,5.4455511634135165,12.983231806671471,183.8373268948632,126.8477555574556,8.958429946603314,3.757430302755326
3139,699,5159,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1575.8762711,117673.122434,110.61576388914389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,700,620,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,4251.76070388,554169.730277,17.920044529401466,88.01136245782266,207.8912478106618,2912.635621660054,4.911336147263595,11.60104526914395,162.53506607538193,112.14919559201353,8.004721235709326,3.38882194161188
4243,701,623,I,WESTPORT,MA,"WESTPORT,MA",SRPEDD,0,,13094.8624618,7447928.53881,133.20290796213104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4341,702,621,I,DARTMOUTH,MA,"DARTMOUTH,MA",SRPEDD,0,,18951.4061556,15378335.0587,137.42576757245996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4242,703,622,I,WESTPORT,MA,"WESTPORT,MA",SRPEDD,0,,12470.1893316,8641877.17929,134.8431420930777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,704,2371,I,MALDEN,MA,"MALDEN,MA",BRMPO,1,ICC,1461.58634206,111647.593051,9.255290916385825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715,705,624,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,5396.10372421,1404671.41492,60.508126294886615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,706,625,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,11005.6093175,4978103.15862,19.03415658860638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4076,707,1137,I,NORTH ATTLEBOROUGH,MA,"NORTH ATTLEBOROUGH,MA",SRPEDD,0,,3845.0206832,532130.150697,84.33944530811989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,708,632,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,3898.72464993,650852.240638,22.152123446358672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,709,633,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,2933.47623874,425999.978593,10.189409163933204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4339,710,635,I,DARTMOUTH,MA,"DARTMOUTH,MA",SRPEDD,0,,14906.0835013,11526290.1064,138.0462807731063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,711,634,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,6105.32634282,724494.543439,13.443264646754102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,712,639,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3412.06822978,602482.222072,6.503693245959608,27.28558033108453,65.4651139515618,928.6797412707402,4.195397799248232,10.065836667839728,142.79267273985877,98.52694419050255,6.945427300809412,2.8948244814812796
388,713,640,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2775.67595533,353364.881097,14.634912349948735,83.59808701268315,201.42523183847024,2830.9938529277556,5.712236945032061,13.76333708204107,193.44112115148215,133.47437359452266,9.496702586608338,3.941443492072122
1711,714,636,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,6651.81090127,2026141.64387,51.61606785509987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,715,641,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2246.52780639,277015.984326,12.151021335683982,60.875736877161394,145.31627416966512,2048.4041230158996,5.009927576901476,11.959181879050274,168.578761112067,116.31934516732623,8.251835496544688,3.4568500280620182
386,716,642,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3389.7774052,424928.912935,14.961226434968555,63.15016809906137,148.29333605272114,2096.59459749226,4.220921885886429,9.91184357093335,140.13520927615494,96.6932944005469,6.839172063944011,2.9124361012616355
1623,717,637,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,9022.82362615,3301385.38156,12.881913746541933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,718,638,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,3624.8677052,762918.71222,4.696373851540743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208314,719,1142,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,2221.23562934,264476.602494,102.51020721126847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,720,643,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,4055.74082791,666328.199741,47.47524656382885,287.55105479241814,695.2479040929622,9608.769216543693,6.056862799139243,14.644429558848636,202.39535151492117,139.6527925452956,10.104656395605558,4.179235331406078
355,721,644,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1913.73131936,168783.975133,25.544434722230985,155.21640102098024,363.2769690313008,5092.933541964111,6.076329451357851,14.221374361247682,199.37546464991053,137.56907060843824,9.812748309260899,4.192667321436917
358,722,645,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2847.88497992,368018.095401,27.31137212469756,165.64114090113574,389.6235358323129,5457.65477476488,6.064914649650544,14.265981732934536,199.8308525051931,137.8832882285832,9.843527395724829,4.184791108258875
1105,723,646,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,3381.53900838,578463.986813,8.088383282142761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,724,647,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0,,5109.68625569,942223.822326,47.17980389027035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,725,648,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,9887.97231283,2804528.68887,6.111526097632753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,726,654,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2838.16651973,292487.533589,25.252297985679107,137.448705717236,325.86424576537297,4577.60172939249,5.443017732294498,12.904340268365859,181.2746599136643,125.07951534042836,8.903994785172442,3.7556822352832033
1063,727,649,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,4280.94373287,945018.46039,15.544008667649962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,728,650,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,2004.4951826,225705.319257,8.478121402130292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,729,651,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3502.1357361,576688.115099,16.158797817714632,81.25526323261145,195.91175579728218,2770.919660307154,5.02854631571246,12.124154160930663,171.48055762350336,118.3215847602173,8.365666371042158,3.469696957841597
379,730,652,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2912.5934078,406408.028195,15.870245203699778,91.82022163546756,222.90720897842263,3124.0694644208133,5.785683866690467,14.045605856578511,196.85073698120993,135.82700851703484,9.691468041039172,3.992121868016422
382,731,653,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2394.79248264,210178.328552,15.225319316317933,70.45215385571623,167.65445896633784,2360.351642759121,4.627302218890623,11.0115561771274,155.02805515739718,106.96935805860404,7.597973762217905,3.1928385310345297
